,episode,make_span,reward,min
0,0.0,225.0,-94.73684210526314,225.0
1,1.0,228.0,-95.99999999999999,225.0
2,2.0,223.0,-93.89473684210522,223.0
3,3.0,298.0,-125.47368421052632,223.0
4,4.0,228.0,-95.99999999999996,223.0
5,5.0,228.0,-95.99999999999993,223.0
6,6.0,241.0,-101.4736842105263,223.0
7,7.0,230.0,-96.84210526315788,223.0
8,8.0,252.0,-106.10526315789468,223.0
9,9.0,297.0,-125.05263157894738,223.0
10,10.0,228.0,-95.99999999999996,223.0
11,11.0,216.0,-90.94736842105263,216.0
12,12.0,216.0,-90.9473684210526,216.0
13,13.0,225.0,-94.73684210526315,216.0
14,14.0,223.0,-93.89473684210529,216.0
15,15.0,237.0,-99.78947368421049,216.0
16,16.0,216.0,-90.94736842105259,216.0
17,17.0,232.0,-97.68421052631581,216.0
18,18.0,225.0,-94.73684210526318,216.0
19,19.0,228.0,-95.99999999999997,216.0
20,20.0,225.0,-94.73684210526311,216.0
21,21.0,242.0,-101.89473684210526,216.0
22,22.0,237.0,-99.78947368421049,216.0
23,23.0,238.0,-100.21052631578944,216.0
24,24.0,228.0,-95.99999999999997,216.0
25,25.0,237.0,-99.78947368421048,216.0
26,26.0,235.0,-98.9473684210526,216.0
27,27.0,230.0,-96.84210526315786,216.0
28,28.0,216.0,-90.94736842105259,216.0
29,29.0,228.0,-95.99999999999997,216.0
30,30.0,228.0,-95.99999999999997,216.0
31,31.0,221.0,-93.05263157894734,216.0
32,32.0,219.0,-92.21052631578947,216.0
33,33.0,216.0,-90.94736842105262,216.0
34,34.0,228.0,-95.99999999999999,216.0
35,35.0,266.0,-111.99999999999997,216.0
36,36.0,211.0,-88.84210526315789,211.0
37,37.0,218.0,-91.7894736842105,211.0
38,38.0,235.0,-98.9473684210526,211.0
39,39.0,226.0,-95.1578947368421,211.0
40,40.0,216.0,-90.94736842105259,211.0
41,41.0,216.0,-90.94736842105262,211.0
42,42.0,237.0,-99.78947368421055,211.0
43,43.0,228.0,-96.00000000000003,211.0
44,44.0,241.0,-101.4736842105263,211.0
45,45.0,216.0,-90.94736842105262,211.0
46,46.0,228.0,-95.99999999999997,211.0
47,47.0,216.0,-90.94736842105266,211.0
48,48.0,225.0,-94.73684210526321,211.0
49,49.0,243.0,-102.31578947368419,211.0
50,50.0,225.0,-94.73684210526315,211.0
51,51.0,216.0,-90.94736842105256,211.0
52,52.0,213.0,-89.68421052631581,211.0
53,53.0,223.0,-93.89473684210526,211.0
54,54.0,204.0,-85.89473684210523,204.0
55,55.0,228.0,-96.0,204.0
56,56.0,232.0,-97.68421052631581,204.0
57,57.0,216.0,-90.9473684210526,204.0
58,58.0,228.0,-95.99999999999997,204.0
59,59.0,232.0,-97.68421052631578,204.0
60,60.0,251.0,-105.68421052631581,204.0
61,61.0,235.0,-98.94736842105263,204.0
62,62.0,239.0,-100.63157894736841,204.0
63,63.0,225.0,-94.73684210526318,204.0
64,64.0,223.0,-93.89473684210523,204.0
65,65.0,228.0,-96.0,204.0
66,66.0,211.0,-88.84210526315792,204.0
67,67.0,256.0,-107.78947368421049,204.0
68,68.0,227.0,-95.57894736842105,204.0
69,69.0,204.0,-85.89473684210526,204.0
70,70.0,213.0,-89.68421052631575,204.0
71,71.0,204.0,-85.89473684210523,204.0
72,72.0,232.0,-97.68421052631575,204.0
73,73.0,225.0,-94.73684210526315,204.0
74,74.0,247.0,-103.99999999999997,204.0
75,75.0,211.0,-88.8421052631579,204.0
76,76.0,225.0,-94.73684210526312,204.0
77,77.0,255.0,-107.36842105263158,204.0
78,78.0,229.0,-96.42105263157896,204.0
79,79.0,279.0,-117.47368421052629,204.0
80,80.0,247.0,-103.99999999999997,204.0
81,81.0,272.0,-114.5263157894737,204.0
82,82.0,235.0,-98.94736842105263,204.0
83,83.0,223.0,-93.89473684210525,204.0
84,84.0,223.0,-93.89473684210529,204.0
85,85.0,223.0,-93.89473684210529,204.0
86,86.0,237.0,-99.78947368421055,204.0
87,87.0,244.0,-102.73684210526321,204.0
88,88.0,228.0,-96.0,204.0
89,89.0,230.0,-96.8421052631579,204.0
90,90.0,237.0,-99.78947368421052,204.0
91,91.0,237.0,-99.78947368421052,204.0
92,92.0,225.0,-94.7368421052632,204.0
93,93.0,235.0,-98.94736842105263,204.0
94,94.0,228.0,-95.99999999999994,204.0
95,95.0,211.0,-88.84210526315789,204.0
96,96.0,211.0,-88.84210526315792,204.0
97,97.0,223.0,-93.89473684210529,204.0
98,98.0,232.0,-97.68421052631575,204.0
99,99.0,235.0,-98.9473684210526,204.0
100,100.0,211.0,-88.84210526315786,204.0
101,101.0,230.0,-96.8421052631579,204.0
102,102.0,241.0,-101.47368421052636,204.0
103,103.0,228.0,-95.99999999999999,204.0
104,104.0,216.0,-90.9473684210526,204.0
105,105.0,223.0,-93.89473684210525,204.0
106,106.0,246.0,-103.5789473684211,204.0
107,107.0,235.0,-98.94736842105263,204.0
108,108.0,228.0,-96.00000000000003,204.0
109,109.0,216.0,-90.94736842105263,204.0
110,110.0,237.0,-99.78947368421052,204.0
111,111.0,223.0,-93.89473684210523,204.0
112,112.0,244.0,-102.73684210526312,204.0
113,113.0,235.0,-98.94736842105266,204.0
114,114.0,219.0,-92.21052631578945,204.0
115,115.0,271.0,-114.1052631578947,204.0
116,116.0,230.0,-96.84210526315792,204.0
117,117.0,223.0,-93.89473684210523,204.0
118,118.0,216.0,-90.94736842105259,204.0
119,119.0,232.0,-97.68421052631581,204.0
120,120.0,238.0,-100.21052631578948,204.0
121,121.0,230.0,-96.84210526315789,204.0
122,122.0,235.0,-98.94736842105263,204.0
123,123.0,242.0,-101.89473684210523,204.0
124,124.0,228.0,-95.99999999999996,204.0
125,125.0,211.0,-88.84210526315792,204.0
126,126.0,230.0,-96.84210526315792,204.0
127,127.0,240.0,-101.05263157894734,204.0
128,128.0,242.0,-101.89473684210523,204.0
129,129.0,230.0,-96.84210526315786,204.0
130,130.0,239.0,-100.63157894736844,204.0
131,131.0,235.0,-98.94736842105263,204.0
132,132.0,230.0,-96.84210526315789,204.0
133,133.0,230.0,-96.84210526315789,204.0
134,134.0,218.0,-91.78947368421048,204.0
135,135.0,228.0,-95.99999999999996,204.0
136,136.0,242.0,-101.89473684210529,204.0
137,137.0,218.0,-91.78947368421052,204.0
138,138.0,227.0,-95.57894736842101,204.0
139,139.0,244.0,-102.73684210526315,204.0
140,140.0,230.0,-96.84210526315789,204.0
141,141.0,237.0,-99.78947368421052,204.0
142,142.0,225.0,-94.73684210526316,204.0
143,143.0,242.0,-101.89473684210529,204.0
144,144.0,233.0,-98.10526315789473,204.0
145,145.0,225.0,-94.73684210526315,204.0
146,146.0,233.0,-98.10526315789473,204.0
147,147.0,242.0,-101.89473684210535,204.0
148,148.0,218.0,-91.78947368421052,204.0
