,episode,make_span,reward,min
0,0.0,340.0,-268.4210526315789,340.0
1,1.0,340.0,-268.4210526315789,340.0
2,2.0,281.0,-221.8421052631578,281.0
3,3.0,321.0,-253.4210526315788,281.0
4,4.0,278.0,-219.47368421052624,278.0
5,5.0,276.0,-217.8947368421051,276.0
6,6.0,271.0,-213.94736842105235,271.0
7,7.0,265.0,-209.21052631578922,265.0
8,8.0,276.0,-217.89473684210503,265.0
9,9.0,283.0,-223.4210526315789,265.0
10,10.0,271.0,-213.9473684210525,265.0
11,11.0,299.0,-236.0526315789474,265.0
12,12.0,275.0,-217.10526315789465,265.0
13,13.0,263.0,-207.63157894736824,263.0
14,14.0,277.0,-218.68421052631552,263.0
15,15.0,265.0,-209.21052631578934,263.0
16,16.0,265.0,-209.21052631578937,263.0
17,17.0,260.0,-205.2631578947367,260.0
18,18.0,293.0,-231.315789473684,260.0
19,19.0,260.0,-205.26315789473668,260.0
20,20.0,280.0,-221.0526315789472,260.0
21,21.0,278.0,-219.47368421052602,260.0
22,22.0,268.0,-211.5789473684209,260.0
23,23.0,267.0,-210.7894736842104,260.0
24,24.0,257.0,-202.89473684210492,257.0
25,25.0,272.0,-214.73684210526304,257.0
26,26.0,265.0,-209.21052631578934,257.0
27,27.0,258.0,-203.68421052631558,257.0
28,28.0,274.0,-216.31578947368394,257.0
29,29.0,282.0,-222.63157894736824,257.0
30,30.0,278.0,-219.47368421052624,257.0
31,31.0,254.0,-200.52631578947359,254.0
32,32.0,280.0,-221.0526315789473,254.0
33,33.0,267.0,-210.7894736842104,254.0
34,34.0,285.0,-224.99999999999994,254.0
35,35.0,279.0,-220.26315789473676,254.0
36,36.0,268.0,-211.57894736842093,254.0
37,37.0,277.0,-218.68421052631567,254.0
38,38.0,268.0,-211.578947368421,254.0
39,39.0,250.0,-197.36842105263145,250.0
40,40.0,258.0,-203.68421052631567,250.0
41,41.0,282.0,-222.63157894736827,250.0
42,42.0,285.0,-224.9999999999998,250.0
43,43.0,295.0,-232.8947368421053,250.0
44,44.0,304.0,-240.00000000000003,250.0
45,45.0,292.0,-230.52631578947359,250.0
46,46.0,258.0,-203.68421052631572,250.0
47,47.0,289.0,-228.15789473684214,250.0
48,48.0,285.0,-224.99999999999997,250.0
49,49.0,262.0,-206.84210526315778,250.0
50,50.0,291.0,-229.73684210526304,250.0
51,51.0,265.0,-209.2105263157895,250.0
52,52.0,262.0,-206.84210526315786,250.0
53,53.0,294.0,-232.10526315789448,250.0
54,54.0,313.0,-247.10526315789463,250.0
55,55.0,287.0,-226.57894736842107,250.0
56,56.0,263.0,-207.63157894736833,250.0
57,57.0,308.0,-243.15789473684202,250.0
58,58.0,276.0,-217.8947368421052,250.0
59,59.0,302.0,-238.4210526315789,250.0
60,60.0,293.0,-231.31578947368413,250.0
61,61.0,296.0,-233.68421052631567,250.0
62,62.0,282.0,-222.6315789473685,250.0
63,63.0,271.0,-213.9473684210527,250.0
64,64.0,322.0,-254.21052631578934,250.0
65,65.0,316.0,-249.4736842105263,250.0
66,66.0,268.0,-211.57894736842098,250.0
67,67.0,280.0,-221.05263157894723,250.0
68,68.0,265.0,-209.21052631578922,250.0
69,69.0,272.0,-214.73684210526292,250.0
70,70.0,273.0,-215.52631578947353,250.0
71,71.0,261.0,-206.05263157894728,250.0
72,72.0,255.0,-201.3157894736841,250.0
73,73.0,330.0,-260.52631578947364,250.0
74,74.0,284.0,-224.21052631578934,250.0
75,75.0,289.0,-228.15789473684202,250.0
76,76.0,285.0,-224.9999999999998,250.0
77,77.0,302.0,-238.42105263157876,250.0
78,78.0,327.0,-258.15789473684197,250.0
79,79.0,273.0,-215.5263157894736,250.0
80,80.0,331.0,-261.31578947368405,250.0
81,81.0,263.0,-207.6315789473681,250.0
82,82.0,271.0,-213.9473684210525,250.0
83,83.0,268.0,-211.5789473684207,250.0
84,84.0,265.0,-209.2105263157892,250.0
85,85.0,256.0,-202.10526315789454,250.0
86,86.0,270.0,-213.15789473684194,250.0
87,87.0,260.0,-205.2631578947365,250.0
88,88.0,278.0,-219.4736842105264,250.0
89,89.0,265.0,-209.2105263157893,250.0
90,90.0,260.0,-205.2631578947367,250.0
91,91.0,258.0,-203.6842105263156,250.0
92,92.0,268.0,-211.57894736842096,250.0
93,93.0,267.0,-210.78947368421038,250.0
94,94.0,263.0,-207.6315789473682,250.0
95,95.0,260.0,-205.2631578947366,250.0
96,96.0,280.0,-221.0526315789474,250.0
97,97.0,257.0,-202.89473684210506,250.0
98,98.0,300.0,-236.84210526315758,250.0
99,99.0,261.0,-206.05263157894709,250.0
100,100.0,270.0,-213.1578947368419,250.0
101,101.0,267.0,-210.7894736842104,250.0
102,102.0,266.0,-209.99999999999983,250.0
103,103.0,262.0,-206.84210526315775,250.0
104,104.0,316.0,-249.47368421052622,250.0
105,105.0,258.0,-203.6842105263156,250.0
106,106.0,259.0,-204.4736842105262,250.0
107,107.0,255.0,-201.31578947368408,250.0
108,108.0,259.0,-204.4736842105261,250.0
109,109.0,265.0,-209.21052631578928,250.0
110,110.0,256.0,-202.10526315789443,250.0
111,111.0,262.0,-206.84210526315775,250.0
112,112.0,259.0,-204.47368421052613,250.0
113,113.0,291.0,-229.73684210526318,250.0
114,114.0,267.0,-210.7894736842104,250.0
115,115.0,268.0,-211.578947368421,250.0
116,116.0,265.0,-209.21052631578922,250.0
117,117.0,266.0,-209.99999999999986,250.0
118,118.0,247.0,-194.9999999999999,247.0
119,119.0,261.0,-206.05263157894709,247.0
120,120.0,266.0,-209.99999999999972,247.0
121,121.0,263.0,-207.63157894736835,247.0
122,122.0,262.0,-206.84210526315775,247.0
123,123.0,253.0,-199.73684210526315,247.0
124,124.0,260.0,-205.26315789473648,247.0
125,125.0,318.0,-251.0526315789474,247.0
126,126.0,383.0,-302.36842105263145,247.0
127,127.0,271.0,-213.9473684210525,247.0
128,128.0,268.0,-211.57894736842098,247.0
129,129.0,271.0,-213.94736842105257,247.0
130,130.0,260.0,-205.26315789473668,247.0
131,131.0,286.0,-225.78947368421035,247.0
132,132.0,263.0,-207.63157894736818,247.0
133,133.0,260.0,-205.26315789473662,247.0
134,134.0,281.0,-221.84210526315775,247.0
135,135.0,264.0,-208.42105263157887,247.0
136,136.0,286.0,-225.78947368421044,247.0
137,137.0,269.0,-212.36842105263153,247.0
138,138.0,274.0,-216.31578947368394,247.0
139,139.0,258.0,-203.68421052631575,247.0
140,140.0,268.0,-211.57894736842076,247.0
141,141.0,255.0,-201.31578947368413,247.0
142,142.0,294.0,-232.10526315789483,247.0
143,143.0,251.0,-198.15789473684197,247.0
144,144.0,301.0,-237.63157894736824,247.0
145,145.0,363.0,-286.57894736842087,247.0
146,146.0,291.0,-229.73684210526295,247.0
147,147.0,260.0,-205.2631578947367,247.0
148,148.0,250.0,-197.36842105263145,247.0
149,149.0,264.0,-208.42105263157868,247.0
150,150.0,266.0,-209.99999999999983,247.0
151,151.0,277.0,-218.68421052631558,247.0
152,152.0,262.0,-206.8421052631578,247.0
153,153.0,283.0,-223.4210526315788,247.0
154,154.0,286.0,-225.78947368421026,247.0
155,155.0,265.0,-209.21052631578928,247.0
156,156.0,254.0,-200.5263157894736,247.0
157,157.0,272.0,-214.736842105263,247.0
158,158.0,276.0,-217.8947368421052,247.0
159,159.0,289.0,-228.1578947368419,247.0
160,160.0,283.0,-223.42105263157893,247.0
161,161.0,278.0,-219.47368421052624,247.0
162,162.0,277.0,-218.6842105263157,247.0
163,163.0,267.0,-210.78947368421044,247.0
164,164.0,254.0,-200.5263157894736,247.0
165,165.0,254.0,-200.5263157894735,247.0
166,166.0,283.0,-223.4210526315787,247.0
167,167.0,271.0,-213.94736842105243,247.0
168,168.0,249.0,-196.57894736842087,247.0
169,169.0,283.0,-223.42105263157873,247.0
170,170.0,270.0,-213.15789473684194,247.0
171,171.0,307.0,-242.36842105263145,247.0
172,172.0,267.0,-210.7894736842104,247.0
173,173.0,288.0,-227.36842105263145,247.0
174,174.0,286.0,-225.78947368421044,247.0
175,175.0,263.0,-207.63157894736835,247.0
176,176.0,257.0,-202.89473684210506,247.0
177,177.0,262.0,-206.84210526315766,247.0
178,178.0,311.0,-245.52631578947356,247.0
179,179.0,285.0,-225.0,247.0
180,180.0,271.0,-213.9473684210524,247.0
181,181.0,306.0,-241.5789473684209,247.0
182,182.0,315.0,-248.68421052631575,247.0
183,183.0,271.0,-213.94736842105254,247.0
184,184.0,298.0,-235.26315789473674,247.0
185,185.0,299.0,-236.0526315789473,247.0
186,186.0,316.0,-249.47368421052616,247.0
187,187.0,290.0,-228.94736842105252,247.0
188,188.0,298.0,-235.26315789473685,247.0
189,189.0,299.0,-236.05263157894709,247.0
190,190.0,328.0,-258.94736842105243,247.0
