,episode,make_span,reward,min
0,0.0,46.0,-45.999999999999986,46.0
1,1.0,43.0,-42.999999999999986,43.0
2,2.0,42.0,-42.0,42.0
3,3.0,43.0,-43.00000000000001,42.0
4,4.0,41.0,-40.999999999999986,41.0
5,5.0,39.0,-38.99999999999999,39.0
6,6.0,41.0,-40.99999999999999,39.0
7,7.0,41.0,-40.99999999999998,39.0
8,8.0,39.0,-39.0,39.0
9,9.0,43.0,-42.999999999999986,39.0
10,10.0,43.0,-42.999999999999986,39.0
11,11.0,45.0,-44.99999999999999,39.0
12,12.0,43.0,-42.999999999999986,39.0
13,13.0,38.0,-37.99999999999999,38.0
14,14.0,40.0,-39.99999999999999,38.0
15,15.0,39.0,-39.0,38.0
16,16.0,40.0,-39.99999999999999,38.0
17,17.0,41.0,-40.999999999999986,38.0
18,18.0,39.0,-38.99999999999999,38.0
19,19.0,40.0,-39.99999999999999,38.0
20,20.0,41.0,-40.99999999999998,38.0
21,21.0,41.0,-40.99999999999999,38.0
22,22.0,40.0,-39.999999999999986,38.0
23,23.0,41.0,-40.99999999999998,38.0
24,24.0,41.0,-40.99999999999998,38.0
25,25.0,41.0,-40.99999999999998,38.0
26,26.0,41.0,-40.99999999999998,38.0
27,27.0,41.0,-40.99999999999999,38.0
28,28.0,41.0,-40.99999999999999,38.0
29,29.0,41.0,-40.99999999999999,38.0
30,30.0,42.0,-41.99999999999999,38.0
31,31.0,42.0,-41.99999999999999,38.0
32,32.0,40.0,-39.99999999999999,38.0
33,33.0,41.0,-40.999999999999986,38.0
34,34.0,41.0,-40.999999999999986,38.0
35,35.0,39.0,-39.0,38.0
36,36.0,42.0,-41.999999999999986,38.0
37,37.0,42.0,-41.999999999999986,38.0
38,38.0,42.0,-41.999999999999986,38.0
39,39.0,42.0,-41.999999999999986,38.0
40,40.0,42.0,-41.999999999999986,38.0
41,41.0,46.0,-45.99999999999999,38.0
42,42.0,46.0,-45.99999999999999,38.0
43,43.0,44.0,-43.99999999999999,38.0
44,44.0,44.0,-43.99999999999999,38.0
45,45.0,44.0,-44.0,38.0
46,46.0,44.0,-44.0,38.0
47,47.0,44.0,-44.0,38.0
48,48.0,44.0,-44.0,38.0
49,49.0,44.0,-44.0,38.0
50,50.0,41.0,-40.99999999999999,38.0
51,51.0,41.0,-40.99999999999999,38.0
52,52.0,44.0,-43.999999999999986,38.0
53,53.0,44.0,-43.999999999999986,38.0
54,54.0,43.0,-42.99999999999999,38.0
55,55.0,43.0,-42.99999999999999,38.0
56,56.0,43.0,-42.99999999999999,38.0
57,57.0,43.0,-42.99999999999999,38.0
58,58.0,44.0,-43.999999999999986,38.0
59,59.0,43.0,-42.99999999999999,38.0
60,60.0,43.0,-42.99999999999999,38.0
61,61.0,43.0,-42.99999999999999,38.0
62,62.0,43.0,-42.99999999999999,38.0
63,63.0,40.0,-39.999999999999986,38.0
64,64.0,42.0,-42.0,38.0
65,65.0,42.0,-42.0,38.0
66,66.0,42.0,-42.0,38.0
67,67.0,42.0,-42.0,38.0
68,68.0,42.0,-42.0,38.0
69,69.0,41.0,-40.999999999999986,38.0
70,70.0,41.0,-40.999999999999986,38.0
71,71.0,44.0,-43.99999999999999,38.0
72,72.0,44.0,-43.99999999999999,38.0
73,73.0,44.0,-43.99999999999999,38.0
74,74.0,44.0,-43.99999999999999,38.0
75,75.0,44.0,-43.99999999999999,38.0
76,76.0,44.0,-43.99999999999999,38.0
77,77.0,44.0,-43.99999999999999,38.0
78,78.0,42.0,-42.000000000000014,38.0
79,79.0,42.0,-42.000000000000014,38.0
80,80.0,42.0,-41.99999999999999,38.0
81,81.0,42.0,-41.99999999999999,38.0
82,82.0,46.0,-45.99999999999999,38.0
83,83.0,46.0,-45.999999999999986,38.0
84,84.0,46.0,-45.999999999999986,38.0
85,85.0,48.0,-47.99999999999999,38.0
86,86.0,48.0,-47.99999999999999,38.0
87,87.0,48.0,-47.99999999999999,38.0
88,88.0,48.0,-47.99999999999999,38.0
89,89.0,45.0,-44.99999999999999,38.0
90,90.0,45.0,-44.99999999999999,38.0
91,91.0,45.0,-44.99999999999999,38.0
92,92.0,45.0,-44.99999999999999,38.0
93,93.0,45.0,-44.99999999999999,38.0
94,94.0,47.0,-47.0,38.0
95,95.0,47.0,-47.0,38.0
96,96.0,47.0,-47.0,38.0
97,97.0,47.0,-47.0,38.0
98,98.0,41.0,-40.99999999999999,38.0
99,99.0,41.0,-40.99999999999999,38.0
100,100.0,43.0,-43.0,38.0
101,101.0,43.0,-43.0,38.0
102,102.0,43.0,-43.0,38.0
103,103.0,45.0,-44.99999999999999,38.0
104,104.0,43.0,-42.999999999999986,38.0
105,105.0,43.0,-42.999999999999986,38.0
106,106.0,43.0,-43.0,38.0
107,107.0,43.0,-43.0,38.0
108,108.0,45.0,-44.99999999999999,38.0
109,109.0,45.0,-44.99999999999999,38.0
110,110.0,44.0,-44.0,38.0
111,111.0,44.0,-44.0,38.0
112,112.0,44.0,-44.0,38.0
113,113.0,44.0,-44.0,38.0
114,114.0,44.0,-44.0,38.0
115,115.0,48.0,-48.00000000000001,38.0
116,116.0,45.0,-45.0,38.0
117,117.0,45.0,-45.0,38.0
118,118.0,45.0,-45.0,38.0
119,119.0,45.0,-45.0,38.0
120,120.0,45.0,-45.0,38.0
121,121.0,45.0,-45.00000000000001,38.0
122,122.0,44.0,-44.0,38.0
123,123.0,44.0,-44.0,38.0
124,124.0,44.0,-44.0,38.0
125,125.0,44.0,-44.0,38.0
126,126.0,44.0,-44.0,38.0
127,127.0,44.0,-44.0,38.0
128,128.0,44.0,-44.0,38.0
129,129.0,44.0,-44.0,38.0
130,130.0,44.0,-44.0,38.0
131,131.0,44.0,-44.0,38.0
132,132.0,44.0,-44.0,38.0
133,133.0,49.0,-48.99999999999999,38.0
134,134.0,47.0,-46.99999999999999,38.0
135,135.0,47.0,-47.0,38.0
136,136.0,47.0,-47.0,38.0
137,137.0,45.0,-45.000000000000014,38.0
138,138.0,48.0,-48.0,38.0
139,139.0,42.0,-42.0,38.0
140,140.0,45.0,-45.0,38.0
141,141.0,43.0,-43.00000000000001,38.0
142,142.0,43.0,-43.00000000000001,38.0
143,143.0,46.0,-46.00000000000001,38.0
144,144.0,46.0,-46.00000000000001,38.0
145,145.0,46.0,-46.00000000000001,38.0
146,146.0,45.0,-45.00000000000001,38.0
147,147.0,45.0,-45.00000000000001,38.0
148,148.0,45.0,-45.00000000000001,38.0
149,149.0,45.0,-45.00000000000001,38.0
150,150.0,45.0,-45.00000000000001,38.0
151,151.0,45.0,-45.00000000000001,38.0
152,152.0,45.0,-45.00000000000001,38.0
153,153.0,45.0,-45.00000000000001,38.0
154,154.0,45.0,-45.00000000000001,38.0
155,155.0,45.0,-45.00000000000001,38.0
156,156.0,45.0,-45.00000000000001,38.0
157,157.0,41.0,-40.99999999999999,38.0
158,158.0,41.0,-40.99999999999999,38.0
159,159.0,41.0,-40.99999999999999,38.0
160,160.0,41.0,-40.99999999999999,38.0
161,161.0,53.0,-53.00000000000001,38.0
162,162.0,53.0,-53.00000000000001,38.0
163,163.0,44.0,-43.99999999999999,38.0
164,164.0,47.0,-47.0,38.0
165,165.0,47.0,-47.0,38.0
166,166.0,47.0,-47.0,38.0
167,167.0,47.0,-47.0,38.0
168,168.0,47.0,-47.0,38.0
169,169.0,47.0,-47.0,38.0
170,170.0,47.0,-47.0,38.0
171,171.0,43.0,-43.0,38.0
172,172.0,43.0,-43.0,38.0
173,173.0,43.0,-43.0,38.0
174,174.0,43.0,-43.0,38.0
175,175.0,43.0,-43.0,38.0
176,176.0,40.0,-40.0,38.0
177,177.0,40.0,-40.0,38.0
178,178.0,40.0,-40.0,38.0
179,179.0,40.0,-40.0,38.0
180,180.0,40.0,-40.0,38.0
181,181.0,40.0,-40.0,38.0
182,182.0,40.0,-40.0,38.0
183,183.0,40.0,-40.0,38.0
184,184.0,44.0,-43.99999999999999,38.0
185,185.0,40.0,-39.99999999999999,38.0
186,186.0,42.0,-41.99999999999999,38.0
187,187.0,42.0,-41.99999999999999,38.0
188,188.0,42.0,-41.99999999999999,38.0
189,189.0,42.0,-41.99999999999999,38.0
190,190.0,42.0,-41.99999999999999,38.0
191,191.0,42.0,-41.99999999999999,38.0
192,192.0,40.0,-40.00000000000001,38.0
193,193.0,40.0,-40.00000000000001,38.0
194,194.0,41.0,-40.99999999999999,38.0
195,195.0,39.0,-39.0,38.0
196,196.0,39.0,-39.0,38.0
197,197.0,45.0,-45.0,38.0
198,198.0,45.0,-45.0,38.0
199,199.0,45.0,-45.0,38.0
200,200.0,45.0,-45.0,38.0
201,201.0,42.0,-41.99999999999999,38.0
202,202.0,39.0,-39.0,38.0
203,203.0,43.0,-43.00000000000001,38.0
204,204.0,46.0,-46.0,38.0
205,205.0,46.0,-46.0,38.0
206,206.0,44.0,-44.0,38.0
207,207.0,44.0,-44.0,38.0
208,208.0,44.0,-44.0,38.0
209,209.0,44.0,-44.0,38.0
210,210.0,43.0,-43.0,38.0
211,211.0,43.0,-43.0,38.0
212,212.0,43.0,-43.0,38.0
213,213.0,42.0,-42.000000000000014,38.0
214,214.0,42.0,-42.00000000000001,38.0
215,215.0,42.0,-42.00000000000001,38.0
216,216.0,42.0,-42.00000000000001,38.0
217,217.0,58.0,-58.0,38.0
218,218.0,58.0,-58.0,38.0
219,219.0,58.0,-58.0,38.0
220,220.0,58.0,-58.0,38.0
221,221.0,40.0,-40.0,38.0
222,222.0,40.0,-40.0,38.0
223,223.0,40.0,-40.0,38.0
224,224.0,40.0,-40.0,38.0
225,225.0,47.0,-46.99999999999999,38.0
226,226.0,37.0,-37.0,37.0
227,227.0,37.0,-37.0,37.0
228,228.0,39.0,-39.0,37.0
229,229.0,39.0,-39.0,37.0
230,230.0,50.0,-50.00000000000001,37.0
231,231.0,54.0,-54.0,37.0
232,232.0,54.0,-54.0,37.0
233,233.0,54.0,-54.0,37.0
234,234.0,54.0,-54.0,37.0
235,235.0,54.0,-54.0,37.0
236,236.0,38.0,-38.0,37.0
237,237.0,37.0,-37.0,37.0
238,238.0,54.0,-54.00000000000001,37.0
239,239.0,54.0,-54.00000000000001,37.0
240,240.0,54.0,-54.00000000000001,37.0
241,241.0,54.0,-54.00000000000001,37.0
242,242.0,54.0,-54.00000000000001,37.0
243,243.0,54.0,-54.00000000000001,37.0
244,244.0,54.0,-54.00000000000001,37.0
245,245.0,37.0,-37.0,37.0
246,246.0,44.0,-44.00000000000001,37.0
247,247.0,38.0,-38.0,37.0
248,248.0,38.0,-38.0,37.0
249,249.0,38.0,-38.0,37.0
250,250.0,38.0,-38.0,37.0
251,251.0,47.0,-47.0,37.0
252,252.0,38.0,-38.0,37.0
253,253.0,38.0,-38.0,37.0
254,254.0,38.0,-38.0,37.0
255,255.0,38.0,-38.00000000000001,37.0
256,256.0,39.0,-38.999999999999986,37.0
257,257.0,42.0,-42.00000000000001,37.0
258,258.0,42.0,-42.00000000000001,37.0
259,259.0,42.0,-42.00000000000001,37.0
260,260.0,53.0,-53.000000000000014,37.0
261,261.0,53.0,-53.000000000000014,37.0
262,262.0,45.0,-45.00000000000001,37.0
263,263.0,45.0,-45.00000000000001,37.0
264,264.0,49.0,-49.0,37.0
265,265.0,50.0,-50.00000000000001,37.0
266,266.0,43.0,-43.00000000000001,37.0
267,267.0,52.0,-52.0,37.0
268,268.0,52.0,-52.0,37.0
269,269.0,52.0,-51.99999999999999,37.0
270,270.0,50.0,-49.99999999999999,37.0
271,271.0,40.0,-40.00000000000001,37.0
272,272.0,40.0,-39.999999999999986,37.0
273,273.0,39.0,-39.0,37.0
274,274.0,39.0,-39.0,37.0
275,275.0,39.0,-39.0,37.0
276,276.0,39.0,-39.0,37.0
277,277.0,39.0,-39.0,37.0
278,278.0,39.0,-39.0,37.0
279,279.0,37.0,-36.99999999999999,37.0
280,280.0,37.0,-36.99999999999999,37.0
281,281.0,37.0,-36.99999999999999,37.0
282,282.0,37.0,-36.99999999999999,37.0
283,283.0,37.0,-36.99999999999999,37.0
284,284.0,38.0,-37.99999999999999,37.0
285,285.0,51.0,-50.99999999999999,37.0
286,286.0,51.0,-50.99999999999999,37.0
287,287.0,51.0,-50.99999999999999,37.0
288,288.0,51.0,-50.99999999999999,37.0
289,289.0,51.0,-50.99999999999999,37.0
290,290.0,48.0,-48.0,37.0
291,291.0,48.0,-48.0,37.0
292,292.0,48.0,-48.0,37.0
293,293.0,48.0,-48.0,37.0
294,294.0,48.0,-48.0,37.0
295,295.0,48.0,-48.0,37.0
296,296.0,46.0,-46.0,37.0
297,297.0,49.0,-48.99999999999999,37.0
298,298.0,37.0,-37.0,37.0
299,299.0,41.0,-40.99999999999999,37.0
300,300.0,41.0,-40.99999999999999,37.0
301,301.0,41.0,-40.99999999999999,37.0
302,302.0,39.0,-39.0,37.0
303,303.0,39.0,-39.0,37.0
304,304.0,40.0,-39.99999999999999,37.0
305,305.0,40.0,-39.99999999999999,37.0
306,306.0,36.0,-36.0,36.0
307,307.0,36.0,-36.0,36.0
308,308.0,36.0,-36.0,36.0
309,309.0,36.0,-36.0,36.0
310,310.0,36.0,-36.0,36.0
311,311.0,36.0,-36.0,36.0
312,312.0,36.0,-36.0,36.0
313,313.0,39.0,-39.0,36.0
314,314.0,39.0,-38.999999999999986,36.0
315,315.0,43.0,-43.00000000000001,36.0
316,316.0,36.0,-36.0,36.0
317,317.0,36.0,-36.0,36.0
318,318.0,37.0,-37.00000000000001,36.0
319,319.0,37.0,-37.00000000000001,36.0
320,320.0,37.0,-37.00000000000001,36.0
321,321.0,37.0,-37.00000000000001,36.0
322,322.0,56.0,-56.00000000000001,36.0
323,323.0,56.0,-56.00000000000001,36.0
324,324.0,38.0,-38.0,36.0
325,325.0,41.0,-41.00000000000001,36.0
326,326.0,41.0,-41.0,36.0
327,327.0,41.0,-41.0,36.0
328,328.0,41.0,-41.0,36.0
329,329.0,36.0,-35.99999999999999,36.0
330,330.0,36.0,-35.99999999999999,36.0
331,331.0,38.0,-38.0,36.0
332,332.0,40.0,-40.0,36.0
333,333.0,40.0,-40.0,36.0
334,334.0,40.0,-40.0,36.0
335,335.0,57.0,-57.0,36.0
336,336.0,39.0,-39.00000000000001,36.0
337,337.0,39.0,-39.00000000000001,36.0
338,338.0,45.0,-44.99999999999999,36.0
339,339.0,44.0,-43.99999999999999,36.0
340,340.0,44.0,-43.99999999999999,36.0
341,341.0,44.0,-43.99999999999999,36.0
342,342.0,44.0,-43.99999999999999,36.0
343,343.0,44.0,-43.99999999999999,36.0
344,344.0,44.0,-43.99999999999999,36.0
345,345.0,44.0,-43.99999999999999,36.0
346,346.0,44.0,-43.99999999999999,36.0
347,347.0,44.0,-43.99999999999999,36.0
348,348.0,44.0,-44.0,36.0
349,349.0,44.0,-44.0,36.0
350,350.0,44.0,-44.0,36.0
351,351.0,44.0,-44.0,36.0
352,352.0,44.0,-44.0,36.0
353,353.0,37.0,-37.00000000000001,36.0
354,354.0,37.0,-37.00000000000001,36.0
355,355.0,37.0,-37.0,36.0
356,356.0,41.0,-40.99999999999999,36.0
357,357.0,41.0,-40.99999999999999,36.0
358,358.0,41.0,-40.99999999999999,36.0
359,359.0,39.0,-39.0,36.0
360,360.0,38.0,-38.000000000000014,36.0
361,361.0,38.0,-38.000000000000014,36.0
362,362.0,38.0,-38.00000000000001,36.0
363,363.0,41.0,-41.00000000000001,36.0
364,364.0,41.0,-41.00000000000001,36.0
365,365.0,41.0,-41.0,36.0
366,366.0,42.0,-42.00000000000001,36.0
367,367.0,42.0,-42.00000000000001,36.0
368,368.0,42.0,-42.00000000000001,36.0
369,369.0,42.0,-42.00000000000001,36.0
370,370.0,42.0,-42.00000000000001,36.0
371,371.0,38.0,-38.0,36.0
372,372.0,38.0,-38.0,36.0
373,373.0,41.0,-41.0,36.0
374,374.0,41.0,-41.0,36.0
375,375.0,41.0,-41.0,36.0
376,376.0,41.0,-41.0,36.0
377,377.0,41.0,-40.99999999999999,36.0
378,378.0,41.0,-40.99999999999999,36.0
379,379.0,41.0,-41.0,36.0
380,380.0,43.0,-42.99999999999999,36.0
381,381.0,43.0,-42.99999999999999,36.0
382,382.0,41.0,-40.99999999999999,36.0
383,383.0,41.0,-40.99999999999999,36.0
384,384.0,41.0,-40.99999999999999,36.0
385,385.0,41.0,-40.99999999999999,36.0
386,386.0,41.0,-40.99999999999999,36.0
387,387.0,41.0,-40.99999999999999,36.0
388,388.0,44.0,-43.99999999999999,36.0
389,389.0,43.0,-43.0,36.0
390,390.0,43.0,-43.0,36.0
391,391.0,44.0,-43.99999999999999,36.0
392,392.0,45.0,-44.999999999999986,36.0
393,393.0,45.0,-44.999999999999986,36.0
394,394.0,48.0,-47.99999999999999,36.0
395,395.0,47.0,-46.99999999999999,36.0
396,396.0,47.0,-46.99999999999999,36.0
397,397.0,47.0,-46.99999999999999,36.0
398,398.0,47.0,-46.99999999999999,36.0
399,399.0,47.0,-46.99999999999999,36.0
400,400.0,47.0,-46.99999999999999,36.0
401,401.0,47.0,-46.99999999999999,36.0
402,402.0,47.0,-46.99999999999999,36.0
403,403.0,53.0,-52.99999999999999,36.0
404,404.0,47.0,-46.99999999999999,36.0
405,405.0,53.0,-52.99999999999999,36.0
406,406.0,47.0,-46.99999999999999,36.0
407,407.0,53.0,-53.0,36.0
408,408.0,47.0,-46.99999999999999,36.0
409,409.0,53.0,-53.0,36.0
410,410.0,53.0,-53.0,36.0
411,411.0,53.0,-53.0,36.0
412,412.0,53.0,-53.0,36.0
413,413.0,53.0,-53.0,36.0
414,414.0,53.0,-53.0,36.0
415,415.0,53.0,-53.0,36.0
416,416.0,53.0,-53.0,36.0
417,417.0,53.0,-53.0,36.0
