,episode,make_span,reward,min
0,0.0,293.0,-123.36842105263159,293.0
1,1.0,255.0,-107.36842105263158,255.0
2,2.0,254.0,-106.9473684210526,254.0
3,3.0,238.0,-100.21052631578945,238.0
4,4.0,266.0,-111.99999999999999,238.0
5,5.0,253.0,-106.52631578947364,238.0
6,6.0,237.0,-99.7894736842105,237.0
7,7.0,226.0,-95.15789473684214,226.0
8,8.0,223.0,-93.89473684210527,223.0
9,9.0,218.0,-91.78947368421049,218.0
10,10.0,232.0,-97.68421052631582,218.0
11,11.0,218.0,-91.78947368421046,218.0
12,12.0,223.0,-93.89473684210529,218.0
13,13.0,223.0,-93.89473684210523,218.0
14,14.0,220.0,-92.63157894736845,218.0
15,15.0,232.0,-97.68421052631582,218.0
16,16.0,218.0,-91.78947368421052,218.0
17,17.0,225.0,-94.73684210526315,218.0
18,18.0,220.0,-92.63157894736844,218.0
19,19.0,224.0,-94.31578947368423,218.0
20,20.0,204.0,-85.8947368421053,204.0
21,21.0,225.0,-94.73684210526318,204.0
22,22.0,223.0,-93.89473684210523,204.0
23,23.0,204.0,-85.89473684210526,204.0
24,24.0,220.0,-92.63157894736847,204.0
25,25.0,220.0,-92.63157894736842,204.0
26,26.0,213.0,-89.68421052631578,204.0
27,27.0,213.0,-89.68421052631575,204.0
28,28.0,216.0,-90.94736842105266,204.0
29,29.0,224.0,-94.31578947368418,204.0
30,30.0,216.0,-90.94736842105263,204.0
31,31.0,216.0,-90.9473684210526,204.0
32,32.0,216.0,-90.94736842105263,204.0
33,33.0,223.0,-93.89473684210523,204.0
34,34.0,223.0,-93.89473684210523,204.0
35,35.0,211.0,-88.8421052631579,204.0
36,36.0,223.0,-93.8947368421052,204.0
37,37.0,222.0,-93.4736842105263,204.0
38,38.0,238.0,-100.21052631578945,204.0
39,39.0,255.0,-107.36842105263156,204.0
40,40.0,255.0,-107.36842105263155,204.0
41,41.0,244.0,-102.73684210526318,204.0
42,42.0,241.0,-101.47368421052629,204.0
43,43.0,256.0,-107.78947368421055,204.0
44,44.0,216.0,-90.9473684210526,204.0
45,45.0,219.0,-92.21052631578944,204.0
46,46.0,238.0,-100.2105263157894,204.0
47,47.0,204.0,-85.89473684210526,204.0
48,48.0,211.0,-88.84210526315793,204.0
49,49.0,211.0,-88.84210526315788,204.0
50,50.0,236.0,-99.3684210526316,204.0
51,51.0,220.0,-92.63157894736841,204.0
52,52.0,232.0,-97.68421052631581,204.0
53,53.0,211.0,-88.84210526315788,204.0
54,54.0,230.0,-96.84210526315793,204.0
55,55.0,236.0,-99.36842105263159,204.0
56,56.0,240.0,-101.05263157894733,204.0
57,57.0,235.0,-98.94736842105264,204.0
58,58.0,235.0,-98.94736842105263,204.0
59,59.0,223.0,-93.89473684210529,204.0
60,60.0,242.0,-101.89473684210523,204.0
61,61.0,259.0,-109.05263157894731,204.0
62,62.0,230.0,-96.84210526315789,204.0
63,63.0,239.0,-100.63157894736842,204.0
64,64.0,247.0,-103.99999999999996,204.0
65,65.0,253.0,-106.52631578947367,204.0
66,66.0,245.0,-103.15789473684205,204.0
67,67.0,247.0,-103.99999999999996,204.0
68,68.0,238.0,-100.21052631578942,204.0
69,69.0,247.0,-103.99999999999994,204.0
70,70.0,251.0,-105.68421052631574,204.0
71,71.0,229.0,-96.42105263157897,204.0
72,72.0,261.0,-109.89473684210527,204.0
73,73.0,280.0,-117.89473684210526,204.0
74,74.0,272.0,-114.52631578947368,204.0
75,75.0,268.0,-112.8421052631579,204.0
76,76.0,235.0,-98.94736842105262,204.0
77,77.0,235.0,-98.9473684210526,204.0
78,78.0,265.0,-111.57894736842105,204.0
79,79.0,245.0,-103.15789473684207,204.0
80,80.0,232.0,-97.68421052631582,204.0
81,81.0,253.0,-106.52631578947368,204.0
82,82.0,259.0,-109.05263157894738,204.0
83,83.0,271.0,-114.10526315789474,204.0
84,84.0,284.0,-119.57894736842104,204.0
85,85.0,237.0,-99.78947368421052,204.0
86,86.0,237.0,-99.78947368421052,204.0
87,87.0,249.0,-104.84210526315793,204.0
88,88.0,228.0,-95.99999999999997,204.0
89,89.0,228.0,-95.99999999999997,204.0
90,90.0,246.0,-103.57894736842104,204.0
91,91.0,237.0,-99.78947368421052,204.0
92,92.0,237.0,-99.7894736842105,204.0
93,93.0,262.0,-110.31578947368419,204.0
94,94.0,262.0,-110.31578947368419,204.0
95,95.0,253.0,-106.52631578947367,204.0
96,96.0,244.0,-102.73684210526315,204.0
97,97.0,229.0,-96.42105263157892,204.0
98,98.0,232.0,-97.6842105263158,204.0
99,99.0,237.0,-99.78947368421053,204.0
100,100.0,225.0,-94.73684210526315,204.0
101,101.0,237.0,-99.78947368421052,204.0
102,102.0,228.0,-96.0,204.0
103,103.0,247.0,-103.99999999999997,204.0
104,104.0,228.0,-96.0,204.0
105,105.0,237.0,-99.78947368421048,204.0
106,106.0,237.0,-99.7894736842105,204.0
107,107.0,241.0,-101.4736842105263,204.0
108,108.0,228.0,-95.99999999999996,204.0
109,109.0,232.0,-97.68421052631577,204.0
110,110.0,240.0,-101.0526315789473,204.0
111,111.0,228.0,-95.99999999999997,204.0
112,112.0,228.0,-96.00000000000001,204.0
113,113.0,234.0,-98.52631578947363,204.0
114,114.0,238.0,-100.21052631578945,204.0
115,115.0,216.0,-90.94736842105262,204.0
116,116.0,220.0,-92.63157894736844,204.0
117,117.0,220.0,-92.63157894736841,204.0
118,118.0,220.0,-92.63157894736841,204.0
119,119.0,227.0,-95.57894736842104,204.0
120,120.0,250.0,-105.26315789473685,204.0
121,121.0,250.0,-105.26315789473685,204.0
122,122.0,250.0,-105.26315789473685,204.0
123,123.0,233.0,-98.10526315789473,204.0
124,124.0,229.0,-96.42105263157896,204.0
125,125.0,224.0,-94.31578947368422,204.0
126,126.0,224.0,-94.31578947368422,204.0
127,127.0,229.0,-96.42105263157892,204.0
128,128.0,231.0,-97.26315789473684,204.0
129,129.0,240.0,-101.05263157894734,204.0
130,130.0,240.0,-101.05263157894734,204.0
131,131.0,222.0,-93.4736842105263,204.0
132,132.0,222.0,-93.4736842105263,204.0
133,133.0,222.0,-93.4736842105263,204.0
134,134.0,229.0,-96.42105263157893,204.0
135,135.0,229.0,-96.42105263157893,204.0
136,136.0,231.0,-97.26315789473679,204.0
137,137.0,231.0,-97.26315789473679,204.0
138,138.0,231.0,-97.26315789473679,204.0
139,139.0,231.0,-97.26315789473679,204.0
140,140.0,231.0,-97.26315789473679,204.0
141,141.0,231.0,-97.26315789473679,204.0
142,142.0,231.0,-97.26315789473679,204.0
143,143.0,231.0,-97.26315789473679,204.0
144,144.0,231.0,-97.26315789473679,204.0
145,145.0,231.0,-97.26315789473679,204.0
146,146.0,231.0,-97.26315789473679,204.0
147,147.0,231.0,-97.26315789473679,204.0
148,148.0,231.0,-97.26315789473679,204.0
149,149.0,231.0,-97.26315789473679,204.0
150,150.0,231.0,-97.26315789473679,204.0
151,151.0,231.0,-97.26315789473679,204.0
152,152.0,231.0,-97.26315789473679,204.0
153,153.0,231.0,-97.26315789473679,204.0
154,154.0,231.0,-97.26315789473679,204.0
155,155.0,231.0,-97.26315789473679,204.0
156,156.0,231.0,-97.26315789473679,204.0
157,157.0,231.0,-97.26315789473679,204.0
158,158.0,231.0,-97.26315789473679,204.0
159,159.0,231.0,-97.26315789473679,204.0
160,160.0,231.0,-97.26315789473679,204.0
161,161.0,231.0,-97.26315789473679,204.0
162,162.0,231.0,-97.26315789473679,204.0
163,163.0,231.0,-97.26315789473679,204.0
164,164.0,231.0,-97.26315789473679,204.0
165,165.0,231.0,-97.26315789473679,204.0
