,episode,make_span,reward,min
0,0.0,195.0,-86.66666666666663,195.0
1,1.0,210.0,-93.33333333333333,195.0
2,2.0,215.0,-95.55555555555554,195.0
3,3.0,214.0,-95.11111111111109,195.0
4,4.0,211.0,-93.77777777777779,195.0
5,5.0,214.0,-95.11111111111114,195.0
6,6.0,219.0,-97.33333333333334,195.0
7,7.0,195.0,-86.66666666666666,195.0
8,8.0,186.0,-82.66666666666667,186.0
9,9.0,211.0,-93.77777777777776,186.0
10,10.0,230.0,-102.22222222222223,186.0
11,11.0,218.0,-96.88888888888884,186.0
12,12.0,200.0,-88.88888888888886,186.0
13,13.0,195.0,-86.66666666666663,186.0
14,14.0,204.0,-90.66666666666667,186.0
15,15.0,194.0,-86.22222222222221,186.0
16,16.0,239.0,-106.22222222222223,186.0
17,17.0,221.0,-98.22222222222223,186.0
18,18.0,192.0,-85.3333333333333,186.0
19,19.0,191.0,-84.88888888888884,186.0
20,20.0,191.0,-84.8888888888889,186.0
21,21.0,191.0,-84.8888888888889,186.0
22,22.0,225.0,-100.00000000000004,186.0
23,23.0,225.0,-100.00000000000004,186.0
24,24.0,205.0,-91.11111111111106,186.0
25,25.0,190.0,-84.44444444444441,186.0
26,26.0,186.0,-82.6666666666666,186.0
27,27.0,193.0,-85.77777777777773,186.0
28,28.0,193.0,-85.77777777777774,186.0
29,29.0,189.0,-83.99999999999994,186.0
30,30.0,194.0,-86.22222222222217,186.0
31,31.0,194.0,-86.22222222222217,186.0
32,32.0,194.0,-86.22222222222217,186.0
33,33.0,192.0,-85.33333333333329,186.0
34,34.0,189.0,-83.99999999999999,186.0
35,35.0,192.0,-85.33333333333329,186.0
36,36.0,195.0,-86.66666666666663,186.0
37,37.0,197.0,-87.5555555555555,186.0
38,38.0,188.0,-83.55555555555549,186.0
39,39.0,193.0,-85.77777777777773,186.0
40,40.0,190.0,-84.44444444444439,186.0
41,41.0,190.0,-84.44444444444439,186.0
42,42.0,195.0,-86.66666666666663,186.0
43,43.0,192.0,-85.3333333333333,186.0
44,44.0,208.0,-92.44444444444439,186.0
45,45.0,193.0,-85.77777777777774,186.0
46,46.0,186.0,-82.66666666666661,186.0
47,47.0,203.0,-90.22222222222213,186.0
48,48.0,212.0,-94.22222222222219,186.0
49,49.0,196.0,-87.11111111111107,186.0
50,50.0,204.0,-90.66666666666661,186.0
51,51.0,190.0,-84.44444444444441,186.0
52,52.0,196.0,-87.11111111111107,186.0
53,53.0,205.0,-91.11111111111104,186.0
54,54.0,196.0,-87.11111111111109,186.0
55,55.0,199.0,-88.44444444444441,186.0
56,56.0,190.0,-84.44444444444443,186.0
57,57.0,196.0,-87.11111111111106,186.0
58,58.0,200.0,-88.88888888888884,186.0
59,59.0,208.0,-92.44444444444444,186.0
60,60.0,208.0,-92.44444444444444,186.0
61,61.0,210.0,-93.33333333333333,186.0
62,62.0,201.0,-89.3333333333333,186.0
63,63.0,200.0,-88.88888888888887,186.0
64,64.0,193.0,-85.77777777777776,186.0
65,65.0,201.0,-89.3333333333333,186.0
66,66.0,196.0,-87.11111111111107,186.0
67,67.0,203.0,-90.22222222222224,186.0
68,68.0,201.0,-89.33333333333331,186.0
69,69.0,207.0,-92.0,186.0
70,70.0,187.0,-83.11111111111111,186.0
71,71.0,190.0,-84.44444444444444,186.0
72,72.0,195.0,-86.66666666666666,186.0
73,73.0,200.0,-88.88888888888884,186.0
74,74.0,194.0,-86.2222222222222,186.0
75,75.0,202.0,-89.77777777777776,186.0
76,76.0,198.0,-87.99999999999999,186.0
77,77.0,202.0,-89.77777777777779,186.0
78,78.0,202.0,-89.77777777777779,186.0
79,79.0,188.0,-83.55555555555554,186.0
80,80.0,185.0,-82.22222222222221,185.0
81,81.0,185.0,-82.22222222222221,185.0
82,82.0,192.0,-85.33333333333329,185.0
83,83.0,202.0,-89.77777777777773,185.0
84,84.0,190.0,-84.44444444444443,185.0
85,85.0,193.0,-85.77777777777771,185.0
86,86.0,191.0,-84.88888888888884,185.0
87,87.0,195.0,-86.66666666666666,185.0
88,88.0,195.0,-86.66666666666664,185.0
89,89.0,194.0,-86.22222222222221,185.0
90,90.0,191.0,-84.88888888888884,185.0
91,91.0,188.0,-83.55555555555554,185.0
92,92.0,194.0,-86.2222222222222,185.0
93,93.0,191.0,-84.88888888888886,185.0
94,94.0,187.0,-83.11111111111107,185.0
95,95.0,185.0,-82.22222222222221,185.0
96,96.0,185.0,-82.22222222222221,185.0
97,97.0,185.0,-82.22222222222219,185.0
98,98.0,190.0,-84.44444444444443,185.0
99,99.0,182.0,-80.88888888888886,182.0
100,100.0,188.0,-83.55555555555549,182.0
101,101.0,198.0,-87.99999999999994,182.0
102,102.0,198.0,-87.99999999999999,182.0
103,103.0,192.0,-85.33333333333329,182.0
104,104.0,190.0,-84.44444444444444,182.0
105,105.0,196.0,-87.11111111111111,182.0
106,106.0,195.0,-86.66666666666666,182.0
107,107.0,185.0,-82.2222222222222,182.0
108,108.0,189.0,-84.00000000000001,182.0
109,109.0,189.0,-83.99999999999997,182.0
110,110.0,189.0,-83.99999999999996,182.0
111,111.0,196.0,-87.1111111111111,182.0
112,112.0,199.0,-88.44444444444444,182.0
113,113.0,199.0,-88.44444444444444,182.0
114,114.0,200.0,-88.88888888888886,182.0
115,115.0,191.0,-84.88888888888887,182.0
116,116.0,199.0,-88.44444444444439,182.0
117,117.0,189.0,-84.0,182.0
118,118.0,198.0,-87.99999999999994,182.0
119,119.0,198.0,-87.99999999999994,182.0
120,120.0,195.0,-86.66666666666667,182.0
121,121.0,189.0,-83.99999999999997,182.0
122,122.0,187.0,-83.11111111111109,182.0
123,123.0,190.0,-84.44444444444443,182.0
124,124.0,193.0,-85.77777777777774,182.0
125,125.0,188.0,-83.55555555555556,182.0
126,126.0,189.0,-84.0,182.0
127,127.0,191.0,-84.88888888888889,182.0
128,128.0,189.0,-83.99999999999996,182.0
129,129.0,188.0,-83.55555555555553,182.0
130,130.0,188.0,-83.55555555555553,182.0
131,131.0,188.0,-83.55555555555553,182.0
132,132.0,199.0,-88.44444444444441,182.0
133,133.0,196.0,-87.1111111111111,182.0
134,134.0,191.0,-84.88888888888886,182.0
135,135.0,191.0,-84.88888888888886,182.0
136,136.0,186.0,-82.66666666666661,182.0
137,137.0,192.0,-85.33333333333331,182.0
138,138.0,195.0,-86.66666666666663,182.0
139,139.0,192.0,-85.3333333333333,182.0
140,140.0,190.0,-84.4444444444444,182.0
141,141.0,190.0,-84.44444444444439,182.0
142,142.0,190.0,-84.44444444444439,182.0
143,143.0,190.0,-84.44444444444439,182.0
144,144.0,197.0,-87.55555555555551,182.0
145,145.0,194.0,-86.22222222222217,182.0
146,146.0,194.0,-86.22222222222216,182.0
147,147.0,194.0,-86.22222222222216,182.0
148,148.0,194.0,-86.22222222222216,182.0
149,149.0,194.0,-86.22222222222216,182.0
150,150.0,194.0,-86.22222222222216,182.0
151,151.0,194.0,-86.22222222222216,182.0
152,152.0,188.0,-83.55555555555551,182.0
153,153.0,188.0,-83.55555555555551,182.0
154,154.0,187.0,-83.11111111111107,182.0
155,155.0,187.0,-83.11111111111107,182.0
156,156.0,187.0,-83.11111111111107,182.0
157,157.0,187.0,-83.11111111111107,182.0
158,158.0,190.0,-84.4444444444444,182.0
159,159.0,190.0,-84.4444444444444,182.0
160,160.0,190.0,-84.4444444444444,182.0
161,161.0,193.0,-85.77777777777773,182.0
162,162.0,193.0,-85.77777777777773,182.0
163,163.0,193.0,-85.77777777777773,182.0
164,164.0,193.0,-85.77777777777773,182.0
165,165.0,193.0,-85.77777777777773,182.0
166,166.0,193.0,-85.77777777777771,182.0
167,167.0,190.0,-84.4444444444444,182.0
168,168.0,190.0,-84.4444444444444,182.0
169,169.0,190.0,-84.4444444444444,182.0
170,170.0,190.0,-84.4444444444444,182.0
171,171.0,190.0,-84.4444444444444,182.0
172,172.0,190.0,-84.4444444444444,182.0
173,173.0,190.0,-84.4444444444444,182.0
174,174.0,190.0,-84.4444444444444,182.0
175,175.0,190.0,-84.4444444444444,182.0
176,176.0,190.0,-84.4444444444444,182.0
177,177.0,190.0,-84.4444444444444,182.0
178,178.0,190.0,-84.4444444444444,182.0
179,179.0,190.0,-84.4444444444444,182.0
180,180.0,190.0,-84.4444444444444,182.0
181,181.0,190.0,-84.4444444444444,182.0
182,182.0,190.0,-84.4444444444444,182.0
183,183.0,193.0,-85.77777777777771,182.0
184,184.0,193.0,-85.77777777777771,182.0
185,185.0,193.0,-85.77777777777771,182.0
186,186.0,190.0,-84.4444444444444,182.0
187,187.0,190.0,-84.4444444444444,182.0
