,episode,make_span,reward,min
0,0.0,42.0,-42.0,42.0
1,1.0,42.0,-42.0,42.0
2,2.0,40.0,-39.99999999999999,40.0
3,3.0,41.0,-40.99999999999998,40.0
4,4.0,40.0,-39.999999999999986,40.0
5,5.0,44.0,-43.999999999999986,40.0
6,6.0,40.0,-39.99999999999999,40.0
7,7.0,41.0,-40.99999999999998,40.0
8,8.0,44.0,-43.99999999999999,40.0
9,9.0,42.0,-41.999999999999986,40.0
10,10.0,41.0,-40.999999999999986,40.0
11,11.0,43.0,-42.999999999999986,40.0
12,12.0,38.0,-38.0,38.0
13,13.0,44.0,-43.99999999999999,38.0
14,14.0,43.0,-42.999999999999986,38.0
15,15.0,41.0,-40.999999999999986,38.0
16,16.0,43.0,-42.999999999999986,38.0
17,17.0,44.0,-43.99999999999999,38.0
18,18.0,39.0,-39.0,38.0
19,19.0,44.0,-43.99999999999999,38.0
20,20.0,41.0,-40.99999999999998,38.0
21,21.0,41.0,-40.99999999999998,38.0
22,22.0,38.0,-38.00000000000001,38.0
23,23.0,41.0,-40.99999999999998,38.0
24,24.0,39.0,-39.00000000000001,38.0
25,25.0,41.0,-40.99999999999999,38.0
26,26.0,42.0,-41.999999999999986,38.0
27,27.0,41.0,-40.99999999999999,38.0
28,28.0,41.0,-40.99999999999999,38.0
29,29.0,41.0,-40.99999999999999,38.0
30,30.0,41.0,-40.999999999999986,38.0
31,31.0,40.0,-39.99999999999998,38.0
32,32.0,43.0,-43.0,38.0
33,33.0,43.0,-42.99999999999999,38.0
34,34.0,43.0,-42.99999999999999,38.0
35,35.0,43.0,-42.99999999999999,38.0
36,36.0,43.0,-42.99999999999999,38.0
37,37.0,43.0,-42.99999999999999,38.0
38,38.0,42.0,-42.0,38.0
39,39.0,42.0,-42.0,38.0
40,40.0,42.0,-42.0,38.0
41,41.0,42.0,-42.0,38.0
42,42.0,41.0,-40.99999999999999,38.0
43,43.0,43.0,-43.0,38.0
44,44.0,43.0,-43.0,38.0
45,45.0,43.0,-43.0,38.0
46,46.0,43.0,-43.0,38.0
47,47.0,43.0,-43.0,38.0
48,48.0,39.0,-38.99999999999999,38.0
49,49.0,43.0,-43.0,38.0
50,50.0,39.0,-39.00000000000001,38.0
51,51.0,41.0,-40.99999999999999,38.0
52,52.0,41.0,-40.99999999999999,38.0
53,53.0,41.0,-40.99999999999999,38.0
54,54.0,41.0,-40.99999999999999,38.0
