,episode,make_span,reward,min
0,0.0,216.0,-90.94736842105264,216.0
1,1.0,288.0,-121.26315789473686,216.0
2,2.0,241.0,-101.47368421052629,216.0
3,3.0,207.0,-87.15789473684211,207.0
4,4.0,296.0,-124.63157894736844,207.0
5,5.0,241.0,-101.47368421052636,207.0
6,6.0,216.0,-90.94736842105263,207.0
7,7.0,216.0,-90.94736842105263,207.0
8,8.0,241.0,-101.47368421052629,207.0
9,9.0,220.0,-92.63157894736838,207.0
10,10.0,223.0,-93.89473684210526,207.0
11,11.0,213.0,-89.68421052631582,207.0
12,12.0,238.0,-100.21052631578944,207.0
13,13.0,226.0,-95.15789473684211,207.0
14,14.0,228.0,-95.99999999999997,207.0
15,15.0,216.0,-90.9473684210526,207.0
16,16.0,225.0,-94.73684210526316,207.0
17,17.0,219.0,-92.21052631578947,207.0
18,18.0,216.0,-90.94736842105257,207.0
19,19.0,216.0,-90.94736842105259,207.0
20,20.0,216.0,-90.9473684210526,207.0
21,21.0,246.0,-103.57894736842098,207.0
22,22.0,228.0,-95.99999999999997,207.0
23,23.0,223.0,-93.89473684210526,207.0
24,24.0,228.0,-95.99999999999997,207.0
25,25.0,232.0,-97.68421052631575,207.0
26,26.0,223.0,-93.89473684210526,207.0
27,27.0,233.0,-98.10526315789471,207.0
28,28.0,223.0,-93.89473684210529,207.0
29,29.0,235.0,-98.9473684210526,207.0
30,30.0,230.0,-96.84210526315789,207.0
31,31.0,230.0,-96.84210526315789,207.0
32,32.0,230.0,-96.84210526315789,207.0
33,33.0,242.0,-101.8947368421052,207.0
34,34.0,237.0,-99.78947368421055,207.0
35,35.0,254.0,-106.94736842105264,207.0
36,36.0,235.0,-98.94736842105263,207.0
37,37.0,232.0,-97.68421052631578,207.0
38,38.0,232.0,-97.68421052631578,207.0
39,39.0,223.0,-93.8947368421052,207.0
40,40.0,232.0,-97.68421052631575,207.0
41,41.0,223.0,-93.89473684210525,207.0
42,42.0,230.0,-96.84210526315788,207.0
43,43.0,256.0,-107.78947368421056,207.0
44,44.0,260.0,-109.47368421052632,207.0
45,45.0,230.0,-96.84210526315786,207.0
46,46.0,249.0,-104.84210526315785,207.0
47,47.0,237.0,-99.78947368421052,207.0
48,48.0,242.0,-101.89473684210522,207.0
49,49.0,233.0,-98.10526315789473,207.0
50,50.0,254.0,-106.94736842105253,207.0
51,51.0,242.0,-101.89473684210526,207.0
52,52.0,242.0,-101.89473684210526,207.0
53,53.0,233.0,-98.10526315789473,207.0
54,54.0,239.0,-100.63157894736844,207.0
55,55.0,230.0,-96.84210526315789,207.0
56,56.0,230.0,-96.84210526315783,207.0
57,57.0,239.0,-100.63157894736844,207.0
58,58.0,233.0,-98.10526315789473,207.0
59,59.0,230.0,-96.84210526315789,207.0
60,60.0,254.0,-106.94736842105257,207.0
61,61.0,244.0,-102.73684210526315,207.0
62,62.0,233.0,-98.10526315789474,207.0
63,63.0,242.0,-101.89473684210526,207.0
64,64.0,230.0,-96.84210526315786,207.0
65,65.0,242.0,-101.89473684210522,207.0
66,66.0,239.0,-100.63157894736847,207.0
67,67.0,225.0,-94.73684210526312,207.0
68,68.0,245.0,-103.15789473684207,207.0
69,69.0,219.0,-92.21052631578945,207.0
70,70.0,234.0,-98.5263157894737,207.0
71,71.0,225.0,-94.73684210526318,207.0
72,72.0,228.0,-96.0,207.0
73,73.0,225.0,-94.73684210526315,207.0
74,74.0,216.0,-90.94736842105263,207.0
75,75.0,225.0,-94.73684210526315,207.0
76,76.0,234.0,-98.52631578947367,207.0
77,77.0,216.0,-90.94736842105257,207.0
78,78.0,216.0,-90.94736842105263,207.0
79,79.0,216.0,-90.94736842105257,207.0
80,80.0,216.0,-90.94736842105263,207.0
81,81.0,223.0,-93.89473684210526,207.0
82,82.0,241.0,-101.47368421052633,207.0
83,83.0,220.0,-92.63157894736841,207.0
84,84.0,228.0,-96.00000000000003,207.0
85,85.0,232.0,-97.68421052631581,207.0
86,86.0,232.0,-97.68421052631575,207.0
87,87.0,228.0,-95.99999999999994,207.0
88,88.0,223.0,-93.89473684210532,207.0
89,89.0,220.0,-92.63157894736838,207.0
90,90.0,244.0,-102.73684210526315,207.0
91,91.0,223.0,-93.89473684210526,207.0
92,92.0,216.0,-90.9473684210526,207.0
93,93.0,232.0,-97.68421052631581,207.0
94,94.0,235.0,-98.94736842105263,207.0
95,95.0,223.0,-93.89473684210526,207.0
96,96.0,223.0,-93.89473684210526,207.0
97,97.0,223.0,-93.89473684210526,207.0
98,98.0,223.0,-93.89473684210529,207.0
99,99.0,232.0,-97.68421052631575,207.0
100,100.0,234.0,-98.5263157894737,207.0
101,101.0,223.0,-93.8947368421052,207.0
102,102.0,232.0,-97.68421052631572,207.0
103,103.0,235.0,-98.9473684210526,207.0
104,104.0,232.0,-97.68421052631575,207.0
105,105.0,232.0,-97.68421052631581,207.0
106,106.0,216.0,-90.9473684210526,207.0
107,107.0,226.0,-95.1578947368421,207.0
108,108.0,226.0,-95.1578947368421,207.0
109,109.0,241.0,-101.47368421052624,207.0
110,110.0,238.0,-100.21052631578944,207.0
111,111.0,226.0,-95.15789473684208,207.0
112,112.0,223.0,-93.89473684210526,207.0
113,113.0,232.0,-97.68421052631584,207.0
114,114.0,223.0,-93.89473684210526,207.0
115,115.0,235.0,-98.94736842105266,207.0
116,116.0,226.0,-95.15789473684208,207.0
117,117.0,232.0,-97.68421052631578,207.0
118,118.0,238.0,-100.21052631578945,207.0
119,119.0,232.0,-97.68421052631578,207.0
120,120.0,235.0,-98.9473684210526,207.0
121,121.0,232.0,-97.68421052631578,207.0
122,122.0,223.0,-93.89473684210522,207.0
123,123.0,223.0,-93.89473684210526,207.0
124,124.0,225.0,-94.73684210526318,207.0
125,125.0,223.0,-93.89473684210526,207.0
126,126.0,244.0,-102.73684210526321,207.0
127,127.0,232.0,-97.68421052631578,207.0
