,episode,make_span,reward,min
0,0.0,101.0,-168.33333333333334,101.0
1,1.0,91.0,-151.66666666666677,91.0
2,2.0,84.0,-140.00000000000003,84.0
3,3.0,113.0,-188.33333333333337,84.0
4,4.0,96.0,-160.00000000000009,84.0
5,5.0,111.0,-184.9999999999999,84.0
6,6.0,112.0,-186.6666666666667,84.0
7,7.0,111.0,-184.99999999999991,84.0
8,8.0,85.0,-141.66666666666674,84.0
9,9.0,92.0,-153.3333333333334,84.0
10,10.0,89.0,-148.3333333333334,84.0
11,11.0,100.0,-166.6666666666667,84.0
12,12.0,92.0,-153.3333333333334,84.0
13,13.0,92.0,-153.33333333333326,84.0
14,14.0,90.0,-150.0,84.0
15,15.0,78.0,-130.0000000000001,78.0
16,16.0,89.0,-148.33333333333346,78.0
17,17.0,84.0,-140.00000000000003,78.0
18,18.0,90.0,-150.00000000000006,78.0
19,19.0,86.0,-143.33333333333337,78.0
20,20.0,92.0,-153.3333333333334,78.0
21,21.0,84.0,-140.0000000000001,78.0
22,22.0,85.0,-141.6666666666667,78.0
23,23.0,88.0,-146.66666666666674,78.0
24,24.0,94.0,-156.66666666666666,78.0
25,25.0,89.0,-148.33333333333337,78.0
26,26.0,89.0,-148.3333333333334,78.0
27,27.0,89.0,-148.33333333333337,78.0
28,28.0,89.0,-148.33333333333337,78.0
29,29.0,83.0,-138.3333333333334,78.0
30,30.0,84.0,-140.00000000000009,78.0
31,31.0,86.0,-143.33333333333334,78.0
32,32.0,87.0,-145.00000000000009,78.0
33,33.0,86.0,-143.3333333333334,78.0
34,34.0,80.0,-133.33333333333343,78.0
35,35.0,83.0,-138.33333333333337,78.0
36,36.0,80.0,-133.33333333333337,78.0
37,37.0,89.0,-148.33333333333337,78.0
38,38.0,91.0,-151.66666666666669,78.0
39,39.0,83.0,-138.3333333333334,78.0
40,40.0,92.0,-153.33333333333343,78.0
41,41.0,93.0,-155.00000000000003,78.0
42,42.0,82.0,-136.66666666666663,78.0
43,43.0,80.0,-133.33333333333334,78.0
44,44.0,91.0,-151.6666666666667,78.0
45,45.0,88.0,-146.6666666666667,78.0
46,46.0,85.0,-141.66666666666674,78.0
47,47.0,90.0,-150.00000000000006,78.0
48,48.0,91.0,-151.66666666666674,78.0
49,49.0,88.0,-146.6666666666667,78.0
50,50.0,80.0,-133.33333333333337,78.0
51,51.0,89.0,-148.3333333333334,78.0
52,52.0,86.0,-143.3333333333334,78.0
53,53.0,87.0,-145.00000000000006,78.0
54,54.0,95.0,-158.33333333333337,78.0
55,55.0,88.0,-146.66666666666674,78.0
56,56.0,85.0,-141.6666666666667,78.0
57,57.0,84.0,-140.00000000000009,78.0
58,58.0,81.0,-135.0,78.0
