,episode,make_span,reward,min
0,0.0,237.0,-62.36842105263158,237.0
1,1.0,253.0,-66.57894736842107,237.0
2,2.0,311.0,-81.8421052631579,237.0
3,3.0,235.0,-61.84210526315789,235.0
4,4.0,276.0,-72.63157894736841,235.0
5,5.0,244.0,-64.21052631578948,235.0
6,6.0,241.0,-63.42105263157894,235.0
7,7.0,208.0,-54.73684210526317,208.0
8,8.0,224.0,-58.94736842105265,208.0
9,9.0,231.0,-60.78947368421053,208.0
10,10.0,233.0,-61.315789473684205,208.0
11,11.0,219.0,-57.63157894736844,208.0
12,12.0,212.0,-55.78947368421051,208.0
13,13.0,237.0,-62.3684210526316,208.0
14,14.0,211.0,-55.52631578947369,208.0
15,15.0,222.0,-58.42105263157896,208.0
16,16.0,212.0,-55.789473684210535,208.0
17,17.0,230.0,-60.5263157894737,208.0
18,18.0,216.0,-56.84210526315791,208.0
19,19.0,237.0,-62.368421052631575,208.0
20,20.0,216.0,-56.84210526315792,208.0
21,21.0,204.0,-53.684210526315795,204.0
22,22.0,209.0,-55.00000000000001,204.0
23,23.0,212.0,-55.789473684210535,204.0
24,24.0,185.0,-48.68421052631577,185.0
25,25.0,221.0,-58.157894736842096,185.0
26,26.0,221.0,-58.157894736842096,185.0
27,27.0,212.0,-55.78947368421053,185.0
28,28.0,226.0,-59.47368421052633,185.0
29,29.0,242.0,-63.68421052631578,185.0
30,30.0,227.0,-59.73684210526316,185.0
31,31.0,238.0,-62.631578947368425,185.0
32,32.0,237.0,-62.368421052631575,185.0
33,33.0,237.0,-62.3684210526316,185.0
34,34.0,221.0,-58.157894736842096,185.0
35,35.0,212.0,-55.789473684210556,185.0
36,36.0,224.0,-58.94736842105263,185.0
37,37.0,226.0,-59.47368421052633,185.0
38,38.0,228.0,-60.0,185.0
39,39.0,228.0,-60.0,185.0
40,40.0,211.0,-55.52631578947369,185.0
41,41.0,211.0,-55.52631578947369,185.0
42,42.0,245.0,-64.4736842105263,185.0
43,43.0,215.0,-56.578947368421076,185.0
44,44.0,224.0,-58.94736842105264,185.0
45,45.0,216.0,-56.84210526315789,185.0
46,46.0,196.0,-51.578947368421076,185.0
47,47.0,210.0,-55.26315789473686,185.0
48,48.0,249.0,-65.52631578947368,185.0
49,49.0,212.0,-55.78947368421051,185.0
50,50.0,216.0,-56.842105263157904,185.0
51,51.0,216.0,-56.842105263157904,185.0
52,52.0,234.0,-61.57894736842106,185.0
53,53.0,222.0,-58.42105263157895,185.0
54,54.0,234.0,-61.57894736842105,185.0
55,55.0,247.0,-64.99999999999999,185.0
56,56.0,226.0,-59.47368421052633,185.0
57,57.0,218.0,-57.36842105263158,185.0
58,58.0,213.0,-56.05263157894741,185.0
59,59.0,231.0,-60.78947368421052,185.0
60,60.0,213.0,-56.05263157894739,185.0
61,61.0,214.0,-56.31578947368423,185.0
62,62.0,197.0,-51.842105263157904,185.0
63,63.0,210.0,-55.26315789473685,185.0
64,64.0,230.0,-60.52631578947369,185.0
65,65.0,229.0,-60.26315789473686,185.0
66,66.0,245.0,-64.4736842105263,185.0
67,67.0,227.0,-59.73684210526317,185.0
68,68.0,228.0,-60.000000000000014,185.0
69,69.0,223.0,-58.684210526315816,185.0
70,70.0,230.0,-60.5263157894737,185.0
71,71.0,217.0,-57.10526315789475,185.0
72,72.0,213.0,-56.05263157894738,185.0
73,73.0,219.0,-57.631578947368446,185.0
74,74.0,214.0,-56.31578947368419,185.0
75,75.0,209.0,-55.00000000000001,185.0
76,76.0,204.0,-53.6842105263158,185.0
77,77.0,207.0,-54.47368421052632,185.0
78,78.0,205.0,-53.94736842105262,185.0
79,79.0,219.0,-57.631578947368425,185.0
80,80.0,219.0,-57.631578947368425,185.0
81,81.0,206.0,-54.21052631578947,185.0
82,82.0,214.0,-56.315789473684205,185.0
83,83.0,199.0,-52.36842105263159,185.0
84,84.0,215.0,-56.57894736842105,185.0
85,85.0,224.0,-58.947368421052644,185.0
86,86.0,186.0,-48.94736842105264,185.0
87,87.0,189.0,-49.73684210526317,185.0
88,88.0,222.0,-58.421052631578924,185.0
89,89.0,210.0,-55.26315789473683,185.0
90,90.0,209.0,-55.00000000000001,185.0
91,91.0,207.0,-54.473684210526315,185.0
92,92.0,198.0,-52.10526315789475,185.0
93,93.0,223.0,-58.68421052631578,185.0
94,94.0,223.0,-58.68421052631578,185.0
95,95.0,205.0,-53.947368421052666,185.0
96,96.0,191.0,-50.26315789473686,185.0
97,97.0,204.0,-53.6842105263158,185.0
98,98.0,196.0,-51.578947368421055,185.0
99,99.0,187.0,-49.21052631578949,185.0
100,100.0,194.0,-51.05263157894739,185.0
101,101.0,184.0,-48.42105263157895,184.0
102,102.0,188.0,-49.47368421052631,184.0
103,103.0,187.0,-49.21052631578947,184.0
104,104.0,219.0,-57.631578947368425,184.0
105,105.0,222.0,-58.421052631578945,184.0
106,106.0,187.0,-49.21052631578945,184.0
107,107.0,196.0,-51.578947368421034,184.0
108,108.0,197.0,-51.84210526315789,184.0
109,109.0,201.0,-52.89473684210525,184.0
110,110.0,210.0,-55.26315789473685,184.0
111,111.0,208.0,-54.73684210526316,184.0
112,112.0,211.0,-55.52631578947369,184.0
113,113.0,232.0,-61.05263157894736,184.0
114,114.0,233.0,-61.31578947368419,184.0
115,115.0,217.0,-57.105263157894726,184.0
116,116.0,221.0,-58.15789473684209,184.0
117,117.0,238.0,-62.631578947368446,184.0
118,118.0,238.0,-62.63157894736843,184.0
119,119.0,231.0,-60.78947368421054,184.0
120,120.0,223.0,-58.68421052631579,184.0
121,121.0,223.0,-58.68421052631579,184.0
122,122.0,223.0,-58.68421052631579,184.0
123,123.0,223.0,-58.68421052631579,184.0
124,124.0,223.0,-58.68421052631579,184.0
125,125.0,247.0,-64.99999999999999,184.0
126,126.0,239.0,-62.89473684210529,184.0
127,127.0,254.0,-66.84210526315788,184.0
128,128.0,255.0,-67.10526315789473,184.0
129,129.0,244.0,-64.21052631578947,184.0
130,130.0,240.0,-63.15789473684211,184.0
131,131.0,240.0,-63.15789473684211,184.0
132,132.0,247.0,-65.00000000000003,184.0
133,133.0,252.0,-66.31578947368422,184.0
134,134.0,247.0,-65.0,184.0
135,135.0,250.0,-65.78947368421052,184.0
136,136.0,233.0,-61.31578947368421,184.0
137,137.0,245.0,-64.47368421052632,184.0
138,138.0,245.0,-64.47368421052633,184.0
139,139.0,245.0,-64.47368421052633,184.0
140,140.0,247.0,-65.00000000000003,184.0
141,141.0,254.0,-66.8421052631579,184.0
142,142.0,246.0,-64.73684210526316,184.0
143,143.0,243.0,-63.947368421052644,184.0
144,144.0,240.0,-63.15789473684211,184.0
145,145.0,240.0,-63.15789473684211,184.0
146,146.0,238.0,-62.63157894736842,184.0
147,147.0,230.0,-60.526315789473685,184.0
148,148.0,230.0,-60.526315789473685,184.0
149,149.0,238.0,-62.63157894736842,184.0
150,150.0,230.0,-60.526315789473685,184.0
151,151.0,230.0,-60.526315789473685,184.0
152,152.0,233.0,-61.315789473684205,184.0
153,153.0,248.0,-65.26315789473685,184.0
154,154.0,249.0,-65.52631578947367,184.0
155,155.0,236.0,-62.105263157894754,184.0
156,156.0,230.0,-60.52631578947368,184.0
157,157.0,230.0,-60.52631578947368,184.0
158,158.0,254.0,-66.8421052631579,184.0
159,159.0,254.0,-66.8421052631579,184.0
160,160.0,254.0,-66.8421052631579,184.0
161,161.0,249.0,-65.5263157894737,184.0
162,162.0,240.0,-63.157894736842124,184.0
163,163.0,240.0,-63.157894736842124,184.0
164,164.0,242.0,-63.684210526315795,184.0
165,165.0,222.0,-58.42105263157895,184.0
166,166.0,208.0,-54.73684210526318,184.0
167,167.0,216.0,-56.84210526315792,184.0
168,168.0,215.0,-56.57894736842108,184.0
169,169.0,210.0,-55.263157894736864,184.0
170,170.0,202.0,-53.15789473684212,184.0
171,171.0,201.0,-52.89473684210527,184.0
172,172.0,219.0,-57.631578947368425,184.0
173,173.0,194.0,-51.05263157894738,184.0
174,174.0,210.0,-55.26315789473685,184.0
175,175.0,210.0,-55.26315789473685,184.0
176,176.0,210.0,-55.26315789473685,184.0
177,177.0,205.0,-53.947368421052616,184.0
178,178.0,205.0,-53.947368421052616,184.0
179,179.0,201.0,-52.89473684210527,184.0
180,180.0,198.0,-52.10526315789474,184.0
181,181.0,182.0,-47.89473684210526,182.0
182,182.0,182.0,-47.89473684210526,182.0
183,183.0,183.0,-48.15789473684211,182.0
184,184.0,203.0,-53.42105263157895,182.0
185,185.0,224.0,-58.947368421052666,182.0
186,186.0,224.0,-58.947368421052666,182.0
187,187.0,224.0,-58.947368421052666,182.0
188,188.0,218.0,-57.368421052631604,182.0
189,189.0,218.0,-57.36842105263161,182.0
190,190.0,224.0,-58.94736842105266,182.0
191,191.0,222.0,-58.42105263157895,182.0
192,192.0,218.0,-57.36842105263161,182.0
193,193.0,224.0,-58.94736842105266,182.0
194,194.0,218.0,-57.36842105263161,182.0
195,195.0,222.0,-58.42105263157895,182.0
196,196.0,222.0,-58.42105263157895,182.0
197,197.0,218.0,-57.36842105263161,182.0
198,198.0,218.0,-57.36842105263161,182.0
199,199.0,218.0,-57.36842105263161,182.0
200,200.0,218.0,-57.36842105263161,182.0
201,201.0,218.0,-57.36842105263161,182.0
202,202.0,218.0,-57.36842105263161,182.0
203,203.0,222.0,-58.42105263157895,182.0
204,204.0,205.0,-53.94736842105263,182.0
205,205.0,205.0,-53.94736842105263,182.0
206,206.0,205.0,-53.94736842105263,182.0
207,207.0,205.0,-53.94736842105263,182.0
208,208.0,194.0,-51.052631578947356,182.0
209,209.0,218.0,-57.36842105263161,182.0
210,210.0,218.0,-57.36842105263161,182.0
211,211.0,218.0,-57.36842105263159,182.0
212,212.0,221.0,-58.15789473684214,182.0
213,213.0,241.0,-63.42105263157896,182.0
214,214.0,226.0,-59.47368421052635,182.0
215,215.0,241.0,-63.421052631578966,182.0
216,216.0,239.0,-62.894736842105274,182.0
217,217.0,244.0,-64.2105263157895,182.0
218,218.0,239.0,-62.894736842105274,182.0
219,219.0,239.0,-62.894736842105274,182.0
